#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
5958,act_61_18,meeting_room,5,2,b,c,,,,,stand_up,nothing,,,,
5959,act_61_19,meeting_room,5,2,c,d,,,,,nothing,walk,,,,
5960,act_61_20,meeting_room,5,2,c,d,,,,,walk,rotation,,,,
5961,act_61_21,meeting_room,5,2,c,d,,,,,rotation,jump,,,,
5962,act_61_22,meeting_room,5,2,c,d,,,,,jump,wave,,,,
5963,act_61_23,meeting_room,5,2,c,d,,,,,wave,lie_down,,,,
5964,act_61_24,meeting_room,5,2,c,d,,,,,lie_down,pick_up,,,,
5965,act_61_25,meeting_room,5,2,c,d,,,,,pick_up,sit_down,,,,
5966,act_61_26,meeting_room,5,2,c,d,,,,,sit_down,stand_up,,,,
5967,act_61_27,meeting_room,5,2,c,d,,,,,stand_up,nothing,,,,
5968,act_61_28,meeting_room,5,2,d,e,,,,,nothing,walk,,,,
5969,act_61_29,meeting_room,5,2,d,e,,,,,walk,rotation,,,,
5970,act_61_30,meeting_room,5,2,d,e,,,,,rotation,jump,,,,
5971,act_61_31,meeting_room,5,2,d,e,,,,,jump,wave,,,,
5972,act_61_32,meeting_room,5,2,d,e,,,,,wave,lie_down,,,,
5973,act_61_33,meeting_room,5,2,d,e,,,,,lie_down,pick_up,,,,
5974,act_61_34,meeting_room,5,2,d,e,,,,,pick_up,sit_down,,,,
5975,act_61_35,meeting_room,5,2,d,e,,,,,sit_down,stand_up,,,,
5976,act_61_36,meeting_room,5,2,d,e,,,,,stand_up,nothing,,,,
5977,act_61_37,meeting_room,5,2,e,a,,,,,nothing,walk,,,,
5978,act_61_38,meeting_room,5,2,e,a,,,,,walk,rotation,,,,
5979,act_61_39,meeting_room,5,2,e,a,,,,,rotation,jump,,,,
5980,act_61_40,meeting_room,5,2,e,a,,,,,jump,wave,,,,
5981,act_61_41,meeting_room,5,2,e,a,,,,,wave,lie_down,,,,
5982,act_61_42,meeting_room,5,2,e,a,,,,,lie_down,pick_up,,,,
5983,act_61_43,meeting_room,5,2,e,a,,,,,pick_up,sit_down,,,,
5984,act_61_44,meeting_room,5,2,e,a,,,,,sit_down,stand_up,,,,
5985,act_61_45,meeting_room,5,2,e,a,,,,,stand_up,nothing,,,,
5986,act_61_46,meeting_room,5,2,a,b,,,,,nothing,nothing,,,,
5987,act_61_47,meeting_room,5,2,a,b,,,,,walk,walk,,,,
5988,act_61_48,meeting_room,5,2,a,b,,,,,rotation,rotation,,,,
5989,act_61_49,meeting_room,5,2,a,b,,,,,jump,jump,,,,
5990,act_61_50,meeting_room,5,2,a,b,,,,,wave,wave,,,,
5991,act_61_51,meeting_room,5,2,a,b,,,,,lie_down,lie_down,,,,
5992,act_61_52,meeting_room,5,2,a,b,,,,,pick_up,pick_up,,,,
5993,act_61_53,meeting_room,5,2,a,b,,,,,sit_down,sit_down,,,,
5994,act_61_54,meeting_room,5,2,a,b,,,,,stand_up,stand_up,,,,
5995,act_61_55,meeting_room,5,2,b,c,,,,,nothing,nothing,,,,
5996,act_61_56,meeting_room,5,2,b,c,,,,,walk,walk,,,,
5997,act_61_57,meeting_room,5,2,b,c,,,,,rotation,rotation,,,,
5998,act_61_58,meeting_room,5,2,b,c,,,,,jump,jump,,,,
5999,act_61_59,meeting_room,5,2,b,c,,,,,wave,wave,,,,
6000,act_61_60,meeting_room,5,2,b,c,,,,,lie_down,lie_down,,,,
6001,act_61_61,meeting_room,5,2,b,c,,,,,pick_up,pick_up,,,,
6002,act_61_62,meeting_room,5,2,b,c,,,,,sit_down,sit_down,,,,
6003,act_61_63,meeting_room,5,2,b,c,,,,,stand_up,stand_up,,,,
6004,act_61_64,meeting_room,5,2,c,d,,,,,nothing,nothing,,,,
6005,act_61_65,meeting_room,5,2,c,d,,,,,walk,walk,,,,
6006,act_61_66,meeting_room,5,2,c,d,,,,,rotation,rotation,,,,
6007,act_61_67,meeting_room,5,2,c,d,,,,,jump,jump,,,,
6008,act_61_68,meeting_room,5,2,c,d,,,,,wave,wave,,,,
6009,act_61_69,meeting_room,5,2,c,d,,,,,lie_down,lie_down,,,,
6010,act_61_70,meeting_room,5,2,c,d,,,,,pick_up,pick_up,,,,
6011,act_61_71,meeting_room,5,2,c,d,,,,,sit_down,sit_down,,,,
6012,act_61_72,meeting_room,5,2,c,d,,,,,stand_up,stand_up,,,,
6013,act_61_73,meeting_room,5,2,d,e,,,,,nothing,nothing,,,,
6014,act_61_74,meeting_room,5,2,d,e,,,,,walk,walk,,,,
6015,act_61_75,meeting_room,5,2,d,e,,,,,rotation,rotation,,,,
6016,act_61_76,meeting_room,5,2,d,e,,,,,jump,jump,,,,
6017,act_61_77,meeting_room,5,2,d,e,,,,,wave,wave,,,,
6018,act_61_78,meeting_room,5,2,d,e,,,,,lie_down,lie_down,,,,
6019,act_61_79,meeting_room,5,2,d,e,,,,,pick_up,pick_up,,,,
6020,act_61_80,meeting_room,5,2,d,e,,,,,sit_down,sit_down,,,,
6021,act_61_81,meeting_room,5,2,d,e,,,,,stand_up,stand_up,,,,
6022,act_61_82,meeting_room,5,2,e,a,,,,,nothing,nothing,,,,
6023,act_61_83,meeting_room,5,2,e,a,,,,,walk,walk,,,,
6024,act_61_84,meeting_room,5,2,e,a,,,,,rotation,rotation,,,,
6025,act_61_85,meeting_room,5,2,e,a,,,,,jump,jump,,,,
6026,act_61_86,meeting_room,5,2,e,a,,,,,wave,wave,,,,
6027,act_61_87,meeting_room,5,2,e,a,,,,,lie_down,lie_down,,,,
6028,act_61_88,meeting_room,5,2,e,a,,,,,pick_up,pick_up,,,,
6029,act_61_89,meeting_room,5,2,e,a,,,,,sit_down,sit_down,,,,
6030,act_61_90,meeting_room,5,2,e,a,,,,,stand_up,stand_up,,,,
6031,act_61_91,meeting_room,5,2,a,b,,,,,nothing,nothing,,,,
6032,act_61_92,meeting_room,5,2,a,b,,,,,walk,walk,,,,
6033,act_61_93,meeting_room,5,2,a,b,,,,,rotation,rotation,,,,
6034,act_61_94,meeting_room,5,2,a,b,,,,,jump,jump,,,,
6035,act_61_95,meeting_room,5,2,a,b,,,,,wave,wave,,,,
6036,act_61_96,meeting_room,5,2,a,b,,,,,lie_down,lie_down,,,,
6037,act_61_97,meeting_room,5,2,a,b,,,,,pick_up,pick_up,,,,
6038,act_61_98,meeting_room,5,2,a,b,,,,,sit_down,sit_down,,,,
6039,act_61_99,meeting_room,5,2,a,b,,,,,stand_up,stand_up,,,,
6040,act_62_1,meeting_room,5,2,,,c,d,,,,,rotation,jump,,
6041,act_62_2,meeting_room,5,2,,,c,d,,,,,jump,wave,,
6042,act_62_3,meeting_room,5,2,,,c,d,,,,,wave,lie_down,,
6043,act_62_4,meeting_room,5,2,,,c,d,,,,,lie_down,pick_up,,
6044,act_62_5,meeting_room,5,2,,,c,d,,,,,pick_up,sit_down,,
6045,act_62_6,meeting_room,5,2,,,c,d,,,,,sit_down,stand_up,,
6046,act_62_7,meeting_room,5,2,,,c,d,,,,,stand_up,nothing,,
6047,act_62_8,meeting_room,5,2,,,c,d,,,,,nothing,walk,,
6048,act_62_9,meeting_room,5,2,,,c,d,,,,,walk,rotation,,
6049,act_62_10,meeting_room,5,2,,,d,e,,,,,rotation,jump,,
6050,act_62_11,meeting_room,5,2,,,d,e,,,,,jump,wave,,
6051,act_62_12,meeting_room,5,2,,,d,e,,,,,wave,lie_down,,
6052,act_62_13,meeting_room,5,2,,,d,e,,,,,lie_down,pick_up,,
6053,act_62_14,meeting_room,5,2,,,d,e,,,,,pick_up,sit_down,,
6054,act_62_15,meeting_room,5,2,,,d,e,,,,,sit_down,stand_up,,
6055,act_62_16,meeting_room,5,2,,,d,e,,,,,stand_up,nothing,,
6056,act_62_17,meeting_room,5,2,,,d,e,,,,,nothing,walk,,
6057,act_62_18,meeting_room,5,2,,,d,e,,,,,walk,rotation,,
6058,act_62_19,meeting_room,5,2,,,e,a,,,,,rotation,jump,,
6059,act_62_20,meeting_room,5,2,,,e,a,,,,,jump,wave,,
6060,act_62_21,meeting_room,5,2,,,e,a,,,,,wave,lie_down,,
6061,act_62_22,meeting_room,5,2,,,e,a,,,,,lie_down,pick_up,,
6062,act_62_23,meeting_room,5,2,,,e,a,,,,,pick_up,sit_down,,
6063,act_62_24,meeting_room,5,2,,,e,a,,,,,sit_down,stand_up,,
6064,act_62_25,meeting_room,5,2,,,e,a,,,,,stand_up,nothing,,
6065,act_62_26,meeting_room,5,2,,,e,a,,,,,nothing,walk,,
6066,act_62_27,meeting_room,5,2,,,e,a,,,,,walk,rotation,,
6067,act_62_28,meeting_room,5,2,,,a,b,,,,,rotation,jump,,
6068,act_62_29,meeting_room,5,2,,,a,b,,,,,jump,wave,,
6069,act_62_30,meeting_room,5,2,,,a,b,,,,,wave,lie_down,,
6070,act_62_31,meeting_room,5,2,,,a,b,,,,,lie_down,pick_up,,
6071,act_62_32,meeting_room,5,2,,,a,b,,,,,pick_up,sit_down,,
6072,act_62_33,meeting_room,5,2,,,a,b,,,,,sit_down,stand_up,,
6073,act_62_34,meeting_room,5,2,,,a,b,,,,,stand_up,nothing,,
6074,act_62_35,meeting_room,5,2,,,a,b,,,,,nothing,walk,,
6075,act_62_36,meeting_room,5,2,,,a,b,,,,,walk,rotation,,
6076,act_62_37,meeting_room,5,2,,,b,c,,,,,rotation,jump,,
6077,act_62_38,meeting_room,5,2,,,b,c,,,,,jump,wave,,
6078,act_62_39,meeting_room,5,2,,,b,c,,,,,wave,lie_down,,
6079,act_62_40,meeting_room,5,2,,,b,c,,,,,lie_down,pick_up,,
6080,act_62_41,meeting_room,5,2,,,b,c,,,,,pick_up,sit_down,,
6081,act_62_42,meeting_room,5,2,,,b,c,,,,,sit_down,stand_up,,
6082,act_62_43,meeting_room,5,2,,,b,c,,,,,stand_up,nothing,,
6083,act_62_44,meeting_room,5,2,,,b,c,,,,,nothing,walk,,
6084,act_62_45,meeting_room,5,2,,,b,c,,,,,walk,rotation,,
6085,act_62_46,meeting_room,5,2,,,c,d,,,,,walk,walk,,
6086,act_62_47,meeting_room,5,2,,,c,d,,,,,rotation,rotation,,
6087,act_62_48,meeting_room,5,2,,,c,d,,,,,jump,jump,,
6088,act_62_49,meeting_room,5,2,,,c,d,,,,,wave,wave,,
6089,act_62_50,meeting_room,5,2,,,c,d,,,,,lie_down,lie_down,,
6090,act_62_51,meeting_room,5,2,,,c,d,,,,,pick_up,pick_up,,
6091,act_62_52,meeting_room,5,2,,,c,d,,,,,sit_down,sit_down,,
6092,act_62_53,meeting_room,5,2,,,c,d,,,,,stand_up,stand_up,,
6093,act_62_54,meeting_room,5,2,,,c,d,,,,,nothing,nothing,,
6094,act_62_55,meeting_room,5,2,,,d,e,,,,,walk,walk,,
6095,act_62_56,meeting_room,5,2,,,d,e,,,,,rotation,rotation,,
6096,act_62_57,meeting_room,5,2,,,d,e,,,,,jump,jump,,
6097,act_62_58,meeting_room,5,2,,,d,e,,,,,wave,wave,,
6098,act_62_59,meeting_room,5,2,,,d,e,,,,,lie_down,lie_down,,
6099,act_62_60,meeting_room,5,2,,,d,e,,,,,pick_up,pick_up,,
6100,act_62_61,meeting_room,5,2,,,d,e,,,,,sit_down,sit_down,,
6101,act_62_62,meeting_room,5,2,,,d,e,,,,,stand_up,stand_up,,
6102,act_62_63,meeting_room,5,2,,,d,e,,,,,nothing,nothing,,
6103,act_62_64,meeting_room,5,2,,,e,a,,,,,nothing,walk,,
6104,act_62_65,meeting_room,5,2,,,e,a,,,,,walk,rotation,,
6105,act_62_66,meeting_room,5,2,,,e,a,,,,,rotation,jump,,
6106,act_62_67,meeting_room,5,2,,,e,a,,,,,jump,wave,,
6107,act_62_68,meeting_room,5,2,,,e,a,,,,,wave,lie_down,,
6108,act_62_69,meeting_room,5,2,,,e,a,,,,,lie_down,pick_up,,
6109,act_62_70,meeting_room,5,2,,,e,a,,,,,pick_up,sit_down,,
6110,act_62_71,meeting_room,5,2,,,e,a,,,,,sit_down,stand_up,,
6111,act_62_72,meeting_room,5,2,,,e,a,,,,,stand_up,nothing,,
6112,act_62_73,meeting_room,5,2,,,a,b,,,,,nothing,walk,,
6113,act_62_74,meeting_room,5,2,,,a,b,,,,,walk,rotation,,
6114,act_62_75,meeting_room,5,2,,,a,b,,,,,rotation,jump,,
6115,act_62_76,meeting_room,5,2,,,a,b,,,,,jump,wave,,
6116,act_62_77,meeting_room,5,2,,,a,b,,,,,wave,lie_down,,
6117,act_62_78,meeting_room,5,2,,,a,b,,,,,lie_down,pick_up,,
6118,act_62_79,meeting_room,5,2,,,a,b,,,,,pick_up,sit_down,,
6119,act_62_80,meeting_room,5,2,,,a,b,,,,,sit_down,stand_up,,
6120,act_62_81,meeting_room,5,2,,,a,b,,,,,stand_up,nothing,,
6121,act_62_82,meeting_room,5,2,,,b,c,,,,,nothing,nothing,,
6122,act_62_83,meeting_room,5,2,,,b,c,,,,,walk,walk,,
6123,act_62_84,meeting_room,5,2,,,b,c,,,,,rotation,rotation,,
6124,act_62_85,meeting_room,5,2,,,b,c,,,,,jump,jump,,
6125,act_62_86,meeting_room,5,2,,,b,c,,,,,wave,wave,,
6126,act_62_87,meeting_room,5,2,,,b,c,,,,,lie_down,lie_down,,
6127,act_62_88,meeting_room,5,2,,,b,c,,,,,pick_up,pick_up,,
6128,act_62_89,meeting_room,5,2,,,b,c,,,,,sit_down,sit_down,,
6129,act_62_90,meeting_room,5,2,,,b,c,,,,,stand_up,stand_up,,
6130,act_62_91,meeting_room,5,2,,,c,d,,,,,nothing,nothing,,
6131,act_62_92,meeting_room,5,2,,,c,d,,,,,walk,walk,,
6132,act_62_93,meeting_room,5,2,,,c,d,,,,,rotation,rotation,,
6133,act_62_94,meeting_room,5,2,,,c,d,,,,,jump,jump,,
6134,act_62_95,meeting_room,5,2,,,c,d,,,,,wave,wave,,
6135,act_62_96,meeting_room,5,2,,,c,d,,,,,lie_down,lie_down,,
6136,act_62_97,meeting_room,5,2,,,c,d,,,,,pick_up,pick_up,,
6137,act_62_98,meeting_room,5,2,,,c,d,,,,,sit_down,sit_down,,
6138,act_62_99,meeting_room,5,2,,,c,d,,,,,stand_up,stand_up,,
6139,act_63_1,meeting_room,5,2,,,,,e,a,,,,,wave,nothing
6140,act_63_2,meeting_room,5,2,,,,,e,a,,,,,lie_down,walk
6141,act_63_3,meeting_room,5,2,,,,,e,a,,,,,pick_up,rotation
6142,act_63_4,meeting_room,5,2,,,,,e,a,,,,,sit_down,jump
6143,act_63_5,meeting_room,5,2,,,,,e,a,,,,,stand_up,wave
6144,act_63_6,meeting_room,5,2,,,,,e,a,,,,,nothing,lie_down
6145,act_63_7,meeting_room,5,2,,,,,e,a,,,,,walk,pick_up
6146,act_63_8,meeting_room,5,2,,,,,e,a,,,,,rotation,sit_down
6147,act_63_9,meeting_room,5,2,,,,,e,a,,,,,jump,stand_up
6148,act_63_10,meeting_room,5,2,,,,,a,b,,,,,wave,nothing
6149,act_63_11,meeting_room,5,2,,,,,a,b,,,,,lie_down,walk
6150,act_63_12,meeting_room,5,2,,,,,a,b,,,,,pick_up,rotation
6151,act_63_13,meeting_room,5,2,,,,,a,b,,,,,sit_down,jump
6152,act_63_14,meeting_room,5,2,,,,,a,b,,,,,stand_up,wave
6153,act_63_15,meeting_room,5,2,,,,,a,b,,,,,nothing,lie_down
6154,act_63_16,meeting_room,5,2,,,,,a,b,,,,,walk,pick_up
6155,act_63_17,meeting_room,5,2,,,,,a,b,,,,,rotation,sit_down
6156,act_63_18,meeting_room,5,2,,,,,a,b,,,,,jump,stand_up
6157,act_63_19,meeting_room,5,2,,,,,b,c,,,,,wave,nothing
6158,act_63_20,meeting_room,5,2,,,,,b,c,,,,,lie_down,walk
6159,act_63_21,meeting_room,5,2,,,,,b,c,,,,,pick_up,rotation
6160,act_63_22,meeting_room,5,2,,,,,b,c,,,,,sit_down,jump
6161,act_63_23,meeting_room,5,2,,,,,b,c,,,,,stand_up,wave
6162,act_63_24,meeting_room,5,2,,,,,b,c,,,,,nothing,lie_down
6163,act_63_25,meeting_room,5,2,,,,,b,c,,,,,walk,pick_up
6164,act_63_26,meeting_room,5,2,,,,,b,c,,,,,rotation,sit_down
6165,act_63_27,meeting_room,5,2,,,,,b,c,,,,,jump,stand_up
6166,act_63_28,meeting_room,5,2,,,,,c,d,,,,,wave,nothing
6167,act_63_29,meeting_room,5,2,,,,,c,d,,,,,lie_down,walk
6168,act_63_30,meeting_room,5,2,,,,,c,d,,,,,pick_up,rotation
6169,act_63_31,meeting_room,5,2,,,,,c,d,,,,,sit_down,jump
6170,act_63_32,meeting_room,5,2,,,,,c,d,,,,,stand_up,wave
6171,act_63_33,meeting_room,5,2,,,,,c,d,,,,,nothing,lie_down
6172,act_63_34,meeting_room,5,2,,,,,c,d,,,,,walk,pick_up
6173,act_63_35,meeting_room,5,2,,,,,c,d,,,,,rotation,sit_down
6174,act_63_36,meeting_room,5,2,,,,,c,d,,,,,jump,stand_up
6175,act_63_37,meeting_room,5,2,,,,,d,e,,,,,wave,nothing
6176,act_63_38,meeting_room,5,2,,,,,d,e,,,,,lie_down,walk
6177,act_63_39,meeting_room,5,2,,,,,d,e,,,,,pick_up,rotation
6178,act_63_40,meeting_room,5,2,,,,,d,e,,,,,sit_down,jump
6179,act_63_41,meeting_room,5,2,,,,,d,e,,,,,stand_up,wave
6180,act_63_42,meeting_room,5,2,,,,,d,e,,,,,nothing,lie_down
6181,act_63_43,meeting_room,5,2,,,,,d,e,,,,,walk,pick_up
6182,act_63_44,meeting_room,5,2,,,,,d,e,,,,,rotation,sit_down
6183,act_63_45,meeting_room,5,2,,,,,d,e,,,,,jump,stand_up
6184,act_63_46,meeting_room,5,2,,,,,e,a,,,,,rotation,nothing
6185,act_63_47,meeting_room,5,2,,,,,e,a,,,,,jump,walk
6186,act_63_48,meeting_room,5,2,,,,,e,a,,,,,wave,rotation
6187,act_63_49,meeting_room,5,2,,,,,e,a,,,,,lie_down,jump
6188,act_63_50,meeting_room,5,2,,,,,e,a,,,,,pick_up,wave
6189,act_63_51,meeting_room,5,2,,,,,e,a,,,,,sit_down,lie_down
6190,act_63_52,meeting_room,5,2,,,,,e,a,,,,,stand_up,pick_up
6191,act_63_53,meeting_room,5,2,,,,,e,a,,,,,nothing,sit_down
6192,act_63_54,meeting_room,5,2,,,,,e,a,,,,,walk,stand_up
6193,act_63_55,meeting_room,5,2,,,,,a,b,,,,,rotation,nothing
6194,act_63_56,meeting_room,5,2,,,,,a,b,,,,,jump,walk
6195,act_63_57,meeting_room,5,2,,,,,a,b,,,,,wave,rotation
6196,act_63_58,meeting_room,5,2,,,,,a,b,,,,,lie_down,jump
6197,act_63_59,meeting_room,5,2,,,,,a,b,,,,,pick_up,wave
6198,act_63_60,meeting_room,5,2,,,,,a,b,,,,,sit_down,lie_down
6199,act_63_61,meeting_room,5,2,,,,,a,b,,,,,stand_up,pick_up
6200,act_63_62,meeting_room,5,2,,,,,a,b,,,,,nothing,sit_down
6201,act_63_63,meeting_room,5,2,,,,,a,b,,,,,walk,stand_up
6202,act_63_64,meeting_room,5,2,,,,,b,c,,,,,walk,nothing
6203,act_63_65,meeting_room,5,2,,,,,b,c,,,,,rotation,walk
6204,act_63_66,meeting_room,5,2,,,,,b,c,,,,,jump,rotation
6205,act_63_67,meeting_room,5,2,,,,,b,c,,,,,wave,jump
6206,act_63_68,meeting_room,5,2,,,,,b,c,,,,,lie_down,wave
6207,act_63_69,meeting_room,5,2,,,,,b,c,,,,,pick_up,lie_down
6208,act_63_70,meeting_room,5,2,,,,,b,c,,,,,sit_down,pick_up
6209,act_63_71,meeting_room,5,2,,,,,b,c,,,,,stand_up,sit_down
6210,act_63_72,meeting_room,5,2,,,,,b,c,,,,,nothing,stand_up
6211,act_63_73,meeting_room,5,2,,,,,c,d,,,,,walk,nothing
6212,act_63_74,meeting_room,5,2,,,,,c,d,,,,,rotation,walk
6213,act_63_75,meeting_room,5,2,,,,,c,d,,,,,jump,rotation
6214,act_63_76,meeting_room,5,2,,,,,c,d,,,,,wave,jump
6215,act_63_77,meeting_room,5,2,,,,,c,d,,,,,lie_down,wave
6216,act_63_78,meeting_room,5,2,,,,,c,d,,,,,pick_up,lie_down
6217,act_63_79,meeting_room,5,2,,,,,c,d,,,,,sit_down,pick_up
6218,act_63_80,meeting_room,5,2,,,,,c,d,,,,,stand_up,sit_down
6219,act_63_81,meeting_room,5,2,,,,,c,d,,,,,nothing,stand_up
6220,act_63_82,meeting_room,5,2,,,,,d,e,,,,,walk,nothing
6221,act_63_83,meeting_room,5,2,,,,,d,e,,,,,rotation,walk
6222,act_63_84,meeting_room,5,2,,,,,d,e,,,,,jump,rotation
6223,act_63_85,meeting_room,5,2,,,,,d,e,,,,,wave,jump
6224,act_63_86,meeting_room,5,2,,,,,d,e,,,,,lie_down,wave
6225,act_63_87,meeting_room,5,2,,,,,d,e,,,,,pick_up,lie_down
6226,act_63_88,meeting_room,5,2,,,,,d,e,,,,,sit_down,pick_up
6227,act_63_89,meeting_room,5,2,,,,,d,e,,,,,stand_up,sit_down
6228,act_63_90,meeting_room,5,2,,,,,d,e,,,,,nothing,stand_up
6229,act_63_91,meeting_room,5,2,,,,,e,a,,,,,nothing,nothing
6230,act_63_92,meeting_room,5,2,,,,,e,a,,,,,walk,walk
6231,act_63_93,meeting_room,5,2,,,,,e,a,,,,,rotation,rotation
6232,act_63_94,meeting_room,5,2,,,,,e,a,,,,,jump,jump
6233,act_63_95,meeting_room,5,2,,,,,e,a,,,,,wave,wave
6234,act_63_96,meeting_room,5,2,,,,,e,a,,,,,lie_down,lie_down
6235,act_63_97,meeting_room,5,2,,,,,e,a,,,,,pick_up,pick_up
6236,act_63_98,meeting_room,5,2,,,,,e,a,,,,,sit_down,sit_down
6237,act_63_99,meeting_room,5,2,,,,,e,a,,,,,stand_up,stand_up
6238,act_64_1,meeting_room,5,3,a,b,c,,,,nothing,walk,rotation,,,
6239,act_64_2,meeting_room,5,3,a,b,c,,,,walk,rotation,jump,,,
6240,act_64_3,meeting_room,5,3,a,b,c,,,,rotation,jump,wave,,,
6241,act_64_4,meeting_room,5,3,a,b,c,,,,jump,wave,lie_down,,,
6242,act_64_5,meeting_room,5,3,a,b,c,,,,wave,lie_down,pick_up,,,
6243,act_64_6,meeting_room,5,3,a,b,c,,,,lie_down,pick_up,sit_down,,,
6244,act_64_7,meeting_room,5,3,a,b,c,,,,pick_up,sit_down,stand_up,,,
6245,act_64_8,meeting_room,5,3,a,b,c,,,,sit_down,stand_up,nothing,,,
6246,act_64_9,meeting_room,5,3,a,b,c,,,,stand_up,nothing,walk,,,
6247,act_64_10,meeting_room,5,3,b,c,d,,,,nothing,walk,rotation,,,
6248,act_64_11,meeting_room,5,3,b,c,d,,,,walk,rotation,jump,,,
6249,act_64_12,meeting_room,5,3,b,c,d,,,,rotation,jump,wave,,,
6250,act_64_13,meeting_room,5,3,b,c,d,,,,jump,wave,lie_down,,,
6251,act_64_14,meeting_room,5,3,b,c,d,,,,wave,lie_down,pick_up,,,
6252,act_64_15,meeting_room,5,3,b,c,d,,,,lie_down,pick_up,sit_down,,,
6253,act_64_16,meeting_room,5,3,b,c,d,,,,pick_up,sit_down,stand_up,,,
6254,act_64_17,meeting_room,5,3,b,c,d,,,,sit_down,stand_up,nothing,,,
6255,act_64_18,meeting_room,5,3,b,c,d,,,,stand_up,nothing,walk,,,
6256,act_64_19,meeting_room,5,3,c,d,e,,,,nothing,walk,rotation,,,
6257,act_64_20,meeting_room,5,3,c,d,e,,,,walk,rotation,jump,,,
6258,act_64_21,meeting_room,5,3,c,d,e,,,,rotation,jump,wave,,,
6259,act_64_22,meeting_room,5,3,c,d,e,,,,jump,wave,lie_down,,,
6260,act_64_23,meeting_room,5,3,c,d,e,,,,wave,lie_down,pick_up,,,
6261,act_64_24,meeting_room,5,3,c,d,e,,,,lie_down,pick_up,sit_down,,,
6262,act_64_25,meeting_room,5,3,c,d,e,,,,pick_up,sit_down,stand_up,,,
6263,act_64_26,meeting_room,5,3,c,d,e,,,,sit_down,stand_up,nothing,,,
6264,act_64_27,meeting_room,5,3,c,d,e,,,,stand_up,nothing,walk,,,
6265,act_64_28,meeting_room,5,3,d,e,a,,,,nothing,walk,rotation,,,
6266,act_64_29,meeting_room,5,3,d,e,a,,,,walk,rotation,jump,,,
6267,act_64_30,meeting_room,5,3,d,e,a,,,,rotation,jump,wave,,,
6268,act_64_31,meeting_room,5,3,d,e,a,,,,jump,wave,lie_down,,,
6269,act_64_32,meeting_room,5,3,d,e,a,,,,wave,lie_down,pick_up,,,
6270,act_64_33,meeting_room,5,3,d,e,a,,,,lie_down,pick_up,sit_down,,,
6271,act_64_34,meeting_room,5,3,d,e,a,,,,pick_up,sit_down,stand_up,,,
6272,act_64_35,meeting_room,5,3,d,e,a,,,,sit_down,stand_up,nothing,,,
6273,act_64_36,meeting_room,5,3,d,e,a,,,,stand_up,nothing,walk,,,
6274,act_64_37,meeting_room,5,3,e,a,b,,,,nothing,walk,rotation,,,
6275,act_64_38,meeting_room,5,3,e,a,b,,,,walk,rotation,jump,,,
6276,act_64_39,meeting_room,5,3,e,a,b,,,,rotation,jump,wave,,,
6277,act_64_40,meeting_room,5,3,e,a,b,,,,jump,wave,lie_down,,,
6278,act_64_41,meeting_room,5,3,e,a,b,,,,wave,lie_down,pick_up,,,
6279,act_64_42,meeting_room,5,3,e,a,b,,,,lie_down,pick_up,sit_down,,,
6280,act_64_43,meeting_room,5,3,e,a,b,,,,pick_up,sit_down,stand_up,,,
6281,act_64_44,meeting_room,5,3,e,a,b,,,,sit_down,stand_up,nothing,,,
6282,act_64_45,meeting_room,5,3,e,a,b,,,,stand_up,nothing,walk,,,
6283,act_64_46,meeting_room,5,3,a,b,c,,,,nothing,nothing,walk,,,
6284,act_64_47,meeting_room,5,3,a,b,c,,,,walk,walk,rotation,,,
6285,act_64_48,meeting_room,5,3,a,b,c,,,,rotation,rotation,jump,,,
6286,act_64_49,meeting_room,5,3,a,b,c,,,,jump,jump,wave,,,
6287,act_64_50,meeting_room,5,3,a,b,c,,,,wave,wave,lie_down,,,
6288,act_64_51,meeting_room,5,3,a,b,c,,,,lie_down,lie_down,pick_up,,,
6289,act_64_52,meeting_room,5,3,a,b,c,,,,pick_up,pick_up,sit_down,,,
6290,act_64_53,meeting_room,5,3,a,b,c,,,,sit_down,sit_down,stand_up,,,
6291,act_64_54,meeting_room,5,3,a,b,c,,,,stand_up,stand_up,nothing,,,
6292,act_64_55,meeting_room,5,3,b,c,d,,,,nothing,nothing,walk,,,
6293,act_64_56,meeting_room,5,3,b,c,d,,,,walk,walk,rotation,,,
6294,act_64_57,meeting_room,5,3,b,c,d,,,,rotation,rotation,jump,,,
6295,act_64_58,meeting_room,5,3,b,c,d,,,,jump,jump,wave,,,
6296,act_64_59,meeting_room,5,3,b,c,d,,,,wave,wave,lie_down,,,
6297,act_64_60,meeting_room,5,3,b,c,d,,,,lie_down,lie_down,pick_up,,,
6298,act_64_61,meeting_room,5,3,b,c,d,,,,pick_up,pick_up,sit_down,,,
6299,act_64_62,meeting_room,5,3,b,c,d,,,,sit_down,sit_down,stand_up,,,
6300,act_64_63,meeting_room,5,3,b,c,d,,,,stand_up,stand_up,nothing,,,
6301,act_64_64,meeting_room,5,3,c,d,e,,,,nothing,nothing,nothing,,,
6302,act_64_65,meeting_room,5,3,c,d,e,,,,walk,walk,walk,,,
6303,act_64_66,meeting_room,5,3,c,d,e,,,,rotation,rotation,rotation,,,
6304,act_64_67,meeting_room,5,3,c,d,e,,,,jump,jump,jump,,,
